date,spx,spx_timestamp,spx_n_bars,vix,vix_timestamp,vix_n_bars,vix3m,vix3m_timestamp,vix3m_n_bars,vix6m,vix6m_timestamp,vix6m_n_bars
2019-12-05,3117.64,2019-12-05 16:00:00,391,14.54,2019-12-05 16:00:00,750,16.77,2019-12-05 16:00:00,390,18.11,2019-12-05 16:00:00,390
2019-12-06,3145.88,2019-12-06 16:00:00,391,13.6,2019-12-06 16:00:00,750,16.21,2019-12-06 16:00:00,390,17.73,2019-12-06 16:00:00,390
2019-12-09,3135.95,2019-12-09 16:00:00,391,15.85,2019-12-09 16:00:00,750,17.27,2019-12-09 16:00:00,390,18.41,2019-12-09 16:00:00,390
2019-12-10,3132.5,2019-12-10 16:00:00,391,15.86,2019-12-10 16:00:00,750,17.2,2019-12-10 16:00:00,390,18.4,2019-12-10 16:00:00,390
2019-12-11,3141.53,2019-12-11 16:00:00,391,15.14,2019-12-11 16:00:00,750,16.97,2019-12-11 16:00:00,390,18.24,2019-12-11 16:00:00,390
2019-12-12,3168.52,2019-12-12 16:00:00,391,13.91,2019-12-12 16:00:00,750,16.16,2019-12-12 16:00:00,390,17.64,2019-12-12 16:00:00,390
2019-12-13,3168.74,2019-12-13 16:00:00,391,12.66,2019-12-13 16:00:00,750,15.35,2019-12-13 16:00:00,390,17.1,2019-12-13 16:00:00,390
2019-12-16,3191.41,2019-12-16 16:00:00,391,12.31,2019-12-16 16:00:00,750,15.11,2019-12-16 16:00:00,390,16.75,2019-12-16 16:00:00,390
2019-12-17,3192.25,2019-12-17 16:00:00,391,12.31,2019-12-17 16:00:00,750,15.11,2019-12-17 16:00:00,390,16.88,2019-12-17 16:00:00,390
2019-12-18,3191.29,2019-12-18 16:00:00,391,12.7,2019-12-18 16:00:00,749,15.28,2019-12-18 16:00:00,390,16.97,2019-12-18 16:00:00,390
2019-12-19,3205.27,2019-12-19 16:00:00,391,12.47,2019-12-19 16:00:00,750,15.13,2019-12-19 16:00:00,390,16.77,2019-12-19 16:00:00,390
2019-12-20,3221.18,2019-12-20 16:00:00,391,12.45,2019-12-20 16:00:00,750,15.25,2019-12-20 16:00:00,390,16.82,2019-12-20 16:00:00,390
2019-12-23,3224.01,2019-12-23 16:00:00,391,12.75,2019-12-23 16:00:00,750,15.6,2019-12-23 16:00:00,390,17.07,2019-12-23 16:00:00,390
2019-12-24,3223.38,2019-12-24 15:19:00,232,12.67,2019-12-24 13:14:00,584,15.52,2019-12-24 13:14:00,224,16.97,2019-12-24 13:14:00,224
2019-12-26,3240.0,2019-12-26 16:00:00,391,12.58,2019-12-26 16:00:00,750,15.54,2019-12-26 16:00:00,390,16.92,2019-12-26 16:00:00,390
2019-12-27,3239.97,2019-12-27 16:00:00,391,13.34,2019-12-27 16:00:00,750,15.93,2019-12-27 16:00:00,390,17.23,2019-12-27 16:00:00,390
2019-12-30,3221.4,2019-12-30 16:00:00,391,14.76,2019-12-30 16:00:00,750,16.68,2019-12-30 16:00:00,390,17.67,2019-12-30 16:00:00,390
2019-12-31,3230.38,2019-12-31 16:00:00,391,13.94,2019-12-31 16:00:00,750,15.95,2019-12-31 16:00:00,390,17.16,2019-12-31 16:00:00,390
2020-01-02,3257.98,2020-01-02 16:00:00,391,12.47,2020-01-02 16:00:00,750,15.27,2020-01-02 16:00:00,390,16.63,2020-01-02 16:00:00,390
2020-01-03,3234.57,2020-01-03 16:00:00,391,14.24,2020-01-03 16:00:00,750,16.1,2020-01-03 16:00:00,390,17.22,2020-01-03 16:00:00,390
2020-01-06,3246.28,2020-01-06 16:00:00,391,13.63,2020-01-06 16:00:00,750,15.83,2020-01-06 16:00:00,390,17.01,2020-01-06 16:00:00,390
2020-01-07,3237.18,2020-01-07 16:00:00,391,13.75,2020-01-07 16:00:00,750,15.86,2020-01-07 16:00:00,390,17.01,2020-01-07 16:00:00,390
2020-01-08,3253.06,2020-01-08 16:00:00,391,13.72,2020-01-08 16:00:00,750,15.57,2020-01-08 16:00:00,390,16.72,2020-01-08 16:00:00,390
2020-01-09,3274.66,2020-01-09 16:00:00,391,12.61,2020-01-09 16:00:00,750,15.02,2020-01-09 16:00:00,390,16.37,2020-01-09 16:00:00,390
2020-01-10,3265.34,2020-01-10 16:00:00,391,12.56,2020-01-10 16:00:00,750,14.99,2020-01-10 16:00:00,390,16.35,2020-01-10 16:00:00,390
2020-01-13,3288.05,2020-01-13 16:00:00,391,12.4,2020-01-13 16:00:00,750,14.72,2020-01-13 16:00:00,390,16.06,2020-01-13 16:00:00,390
2020-01-14,3282.89,2020-01-14 16:00:00,391,12.49,2020-01-14 16:00:00,750,14.76,2020-01-14 16:00:00,390,16.06,2020-01-14 16:00:00,390
2020-01-15,3289.4,2020-01-15 16:00:00,391,12.48,2020-01-15 16:00:00,750,14.7,2020-01-15 16:00:00,390,16.0,2020-01-15 16:00:00,390
2020-01-16,3316.93,2020-01-16 16:00:00,391,12.32,2020-01-16 16:00:00,750,14.44,2020-01-16 16:00:00,390,15.77,2020-01-16 16:00:00,390
2020-01-17,3329.37,2020-01-17 16:00:00,391,12.1,2020-01-17 16:00:00,750,14.42,2020-01-17 16:00:00,390,15.75,2020-01-17 16:00:00,390
2020-01-21,3320.86,2020-01-21 16:00:00,391,12.76,2020-01-21 16:00:00,750,14.8,2020-01-21 16:00:00,390,15.89,2020-01-21 16:00:00,390
2020-01-22,3321.76,2020-01-22 16:00:00,391,12.82,2020-01-22 16:00:00,750,14.95,2020-01-22 16:00:00,390,16.04,2020-01-22 16:00:00,390
2020-01-23,3325.49,2020-01-23 16:00:00,391,13.02,2020-01-23 16:00:00,750,15.02,2020-01-23 16:00:00,390,16.1,2020-01-23 16:00:00,390
2020-01-24,3295.42,2020-01-24 16:00:00,391,14.69,2020-01-24 16:00:00,750,16.09,2020-01-24 16:00:00,390,16.79,2020-01-24 16:00:00,390
2020-01-27,3243.36,2020-01-27 16:00:00,391,18.1,2020-01-27 16:00:00,749,18.09,2020-01-27 16:00:00,389,18.06,2020-01-27 16:00:00,389
2020-01-28,3276.21,2020-01-28 16:00:00,391,16.3,2020-01-28 16:00:00,750,17.05,2020-01-28 16:00:00,390,17.37,2020-01-28 16:00:00,390
2020-01-29,3273.5,2020-01-29 16:00:00,391,16.32,2020-01-29 16:00:00,750,17.05,2020-01-29 16:00:00,390,17.39,2020-01-29 16:00:00,390
2020-01-30,3283.57,2020-01-30 16:00:00,391,15.61,2020-01-30 16:00:00,750,16.67,2020-01-30 16:00:00,390,17.1,2020-01-30 16:00:00,390
2020-01-31,3225.04,2020-01-31 16:00:00,391,19.01,2020-01-31 16:00:00,750,18.72,2020-01-31 16:00:00,390,18.41,2020-01-31 16:00:00,390
2020-02-03,3248.82,2020-02-03 16:00:00,391,18.03,2020-02-03 16:00:00,750,18.11,2020-02-03 16:00:00,390,18.13,2020-02-03 16:00:00,390
2020-02-04,3297.64,2020-02-04 16:00:00,391,16.12,2020-02-04 16:00:00,750,16.76,2020-02-04 16:00:00,390,17.13,2020-02-04 16:00:00,390
2020-02-05,3334.7,2020-02-05 16:00:00,391,15.11,2020-02-05 16:00:00,750,16.08,2020-02-05 16:00:00,390,16.66,2020-02-05 16:00:00,390
2020-02-06,3345.76,2020-02-06 16:00:00,391,14.89,2020-02-06 16:00:00,750,15.89,2020-02-06 16:00:00,390,16.57,2020-02-06 16:00:00,390
2020-02-07,3327.66,2020-02-07 16:00:00,391,15.59,2020-02-07 16:00:00,750,16.38,2020-02-07 16:00:00,390,17.01,2020-02-07 16:00:00,390
2020-02-10,3352.13,2020-02-10 16:00:00,391,15.14,2020-02-10 16:00:00,750,16.17,2020-02-10 16:00:00,390,16.77,2020-02-10 16:00:00,390
2020-02-11,3357.8,2020-02-11 16:00:00,391,15.18,2020-02-11 16:00:00,750,16.15,2020-02-11 16:00:00,390,16.82,2020-02-11 16:00:00,390
2020-02-12,3379.36,2020-02-12 16:00:00,391,13.84,2020-02-12 16:00:00,750,15.4,2020-02-12 16:00:00,390,16.35,2020-02-12 16:00:00,390
2020-02-13,3374.2,2020-02-13 16:00:00,391,14.27,2020-02-13 16:00:00,750,15.74,2020-02-13 16:00:00,390,16.58,2020-02-13 16:00:00,390
2020-02-14,3380.03,2020-02-14 16:00:00,391,13.81,2020-02-14 16:00:00,750,15.6,2020-02-14 16:00:00,390,16.5,2020-02-14 16:00:00,390
2020-02-18,3370.37,2020-02-18 16:00:00,391,14.73,2020-02-18 16:00:00,750,16.07,2020-02-18 16:00:00,390,16.83,2020-02-18 16:00:00,390
2020-02-19,3386.1,2020-02-19 16:00:00,391,14.4,2020-02-19 16:00:00,750,15.78,2020-02-19 16:00:00,390,16.74,2020-02-19 16:00:00,390
2020-02-20,3373.0,2020-02-20 16:00:00,391,15.35,2020-02-20 16:00:00,750,16.46,2020-02-20 16:00:00,390,17.14,2020-02-20 16:00:00,390
2020-02-21,3337.72,2020-02-21 16:00:00,391,17.16,2020-02-21 16:00:00,750,17.63,2020-02-21 16:00:00,390,17.9,2020-02-21 16:00:00,390
2020-02-24,3225.95,2020-02-24 16:00:00,391,25.04,2020-02-24 16:00:00,750,21.89,2020-02-24 16:00:00,390,20.45,2020-02-24 16:00:00,390
2020-02-25,3128.44,2020-02-25 16:00:00,391,28.49,2020-02-25 16:00:00,750,24.27,2020-02-25 16:00:00,390,22.11,2020-02-25 16:00:00,390
2020-02-26,3116.53,2020-02-26 16:00:00,391,27.37,2020-02-26 16:00:00,750,23.57,2020-02-26 16:00:00,390,21.82,2020-02-26 16:00:00,390
2020-02-27,2978.43,2020-02-27 16:00:00,391,37.23,2020-02-27 16:00:00,750,28.73,2020-02-27 16:00:00,390,25.04,2020-02-27 16:00:00,390
2020-02-28,2954.21,2020-02-28 16:00:00,391,42.24,2020-02-28 16:00:00,750,32.03,2020-02-28 16:00:00,390,26.92,2020-02-28 16:00:00,390
2020-03-02,3090.52,2020-03-02 16:00:00,391,32.0,2020-03-02 16:00:00,750,26.78,2020-03-02 16:00:00,390,24.07,2020-03-02 16:00:00,390
2020-03-03,3003.04,2020-03-03 16:00:00,391,37.74,2020-03-03 16:00:00,750,30.21,2020-03-03 16:00:00,390,26.4,2020-03-03 16:00:00,390
2020-03-04,3130.09,2020-03-04 16:00:00,391,31.9,2020-03-04 16:00:00,750,27.4,2020-03-04 16:00:00,390,24.83,2020-03-04 16:00:00,390
2020-03-05,3024.03,2020-03-05 16:00:00,391,39.74,2020-03-05 16:00:00,750,32.76,2020-03-05 16:00:00,390,28.82,2020-03-05 16:00:00,390
2020-03-06,2972.44,2020-03-06 16:00:00,391,41.79,2020-03-06 16:00:00,750,35.43,2020-03-06 16:00:00,390,31.32,2020-03-06 16:00:00,390
2020-03-09,2745.82,2020-03-09 16:00:00,391,55.95,2020-03-09 16:00:00,376,44.45,2020-03-09 16:00:00,390,37.81,2020-03-09 16:00:00,390
2020-03-10,2881.84,2020-03-10 16:00:00,391,46.62,2020-03-10 16:00:00,749,39.04,2020-03-10 16:00:00,390,33.96,2020-03-10 16:00:00,390
2020-03-11,2741.31,2020-03-11 16:00:00,391,54.24,2020-03-11 16:00:00,750,44.65,2020-03-11 16:00:00,390,38.68,2020-03-11 16:00:00,390
2020-03-12,2480.69,2020-03-12 16:00:00,391,76.83,2020-03-12 16:00:00,668,57.44,2020-03-12 16:00:00,390,47.72,2020-03-12 16:00:00,390
2020-03-13,2708.62,2020-03-13 16:00:00,391,55.17,2020-03-13 16:00:00,632,48.12,2020-03-13 16:00:00,390,41.31,2020-03-13 16:00:00,390
2020-03-16,2386.13,2020-03-16 16:00:00,391,83.05,2020-03-16 16:00:00,375,68.62,2020-03-16 16:00:00,390,56.15,2020-03-16 16:00:00,390
2020-03-17,2528.96,2020-03-17 16:00:00,391,74.85,2020-03-17 16:00:00,667,62.84,2020-03-17 16:00:00,390,54.65,2020-03-17 16:00:00,390
2020-03-18,2398.33,2020-03-18 16:00:00,391,75.85,2020-03-18 16:00:00,350,72.32,2020-03-18 16:00:00,390,60.93,2020-03-18 16:00:00,390
2020-03-19,2409.5,2020-03-19 16:00:00,391,72.13,2020-03-19 16:00:00,750,68.22,2020-03-19 16:00:00,390,55.92,2020-03-19 16:00:00,390
2020-03-20,2304.12,2020-03-20 16:00:00,391,66.78,2020-03-20 16:00:00,750,66.36,2020-03-20 16:00:00,390,53.52,2020-03-20 16:00:00,390
2020-03-23,2236.7,2020-03-23 16:00:00,391,61.62,2020-03-23 16:00:00,750,57.43,2020-03-23 16:00:00,390,47.23,2020-03-23 16:00:00,390
2020-03-24,2446.39,2020-03-24 16:00:00,391,60.56,2020-03-24 16:00:00,623,59.41,2020-03-24 16:00:00,390,41.98,2020-03-24 16:00:00,390
2020-03-25,2474.99,2020-03-25 16:00:00,391,64.52,2020-03-25 16:00:00,741,54.8,2020-03-25 16:00:00,390,44.98,2020-03-25 16:00:00,390
2020-03-26,2627.3,2020-03-26 16:00:00,391,61.18,2020-03-26 16:00:00,750,54.83,2020-03-26 16:00:00,390,41.07,2020-03-26 16:00:00,390
2020-03-27,2541.45,2020-03-27 16:00:00,391,64.8,2020-03-27 16:00:00,750,55.66,2020-03-27 16:00:00,390,46.11,2020-03-27 16:00:00,390
2020-03-30,2626.49,2020-03-30 16:00:00,391,57.12,2020-03-30 16:00:00,750,51.25,2020-03-30 16:00:00,390,44.0,2020-03-30 16:00:00,390
2020-03-31,2584.47,2020-03-31 16:00:00,391,53.41,2020-03-31 16:00:00,750,48.06,2020-03-31 16:00:00,390,42.33,2020-03-31 16:00:00,390
2020-04-01,2470.72,2020-04-01 16:00:00,391,56.85,2020-04-01 16:00:00,744,51.39,2020-04-01 16:00:00,390,45.27,2020-04-01 16:00:00,390
2020-04-02,2526.59,2020-04-02 16:00:00,391,50.81,2020-04-02 16:00:00,750,47.24,2020-04-02 16:00:00,390,42.47,2020-04-02 16:00:00,390
2020-04-03,2488.56,2020-04-03 16:00:00,391,47.05,2020-04-03 16:00:00,750,45.08,2020-04-03 16:00:00,390,40.92,2020-04-03 16:00:00,390
2020-04-06,2661.51,2020-04-06 16:00:00,391,45.01,2020-04-06 16:00:00,750,42.9,2020-04-06 16:00:00,390,38.95,2020-04-06 16:00:00,390
2020-04-07,2658.85,2020-04-07 16:00:00,391,46.11,2020-04-07 16:00:00,750,43.02,2020-04-07 16:00:00,390,39.17,2020-04-07 16:00:00,390
2020-04-08,2749.27,2020-04-08 16:00:00,391,43.25,2020-04-08 16:00:00,738,41.53,2020-04-08 16:00:00,390,38.31,2020-04-08 16:00:00,390
2020-04-09,2789.47,2020-04-09 16:00:00,391,41.58,2020-04-09 16:00:00,750,40.54,2020-04-09 16:00:00,390,37.33,2020-04-09 16:00:00,390
2020-04-13,2761.75,2020-04-13 16:00:00,391,41.35,2020-04-13 16:00:00,750,40.05,2020-04-13 16:00:00,390,37.06,2020-04-13 16:00:00,390
2020-04-14,2845.75,2020-04-14 16:00:00,391,37.96,2020-04-14 16:00:00,750,36.71,2020-04-14 16:00:00,390,35.08,2020-04-14 16:00:00,390
2020-04-15,2783.82,2020-04-15 16:00:00,391,40.85,2020-04-15 16:00:00,750,39.36,2020-04-15 16:00:00,390,36.99,2020-04-15 16:00:00,390
2020-04-16,2799.36,2020-04-16 16:00:00,391,39.98,2020-04-16 16:00:00,750,39.15,2020-04-16 16:00:00,390,36.99,2020-04-16 16:00:00,390
2020-04-17,2874.06,2020-04-17 16:00:00,391,38.06,2020-04-17 16:00:00,750,37.3,2020-04-17 16:00:00,390,35.75,2020-04-17 16:00:00,390
2020-04-20,2822.89,2020-04-20 16:00:00,391,43.16,2020-04-20 16:00:00,750,40.58,2020-04-20 16:00:00,390,38.11,2020-04-20 16:00:00,390
2020-04-21,2736.49,2020-04-21 16:00:00,391,45.36,2020-04-21 16:00:00,750,43.27,2020-04-21 16:00:00,390,40.4,2020-04-21 16:00:00,390
2020-04-22,2798.7,2020-04-22 16:00:00,391,42.05,2020-04-22 16:00:00,749,40.99,2020-04-22 16:00:00,390,38.87,2020-04-22 16:00:00,390
2020-04-23,2797.66,2020-04-23 16:00:00,391,40.9,2020-04-23 16:00:00,750,40.61,2020-04-23 16:00:00,390,38.86,2020-04-23 16:00:00,390
2020-04-24,2836.6,2020-04-24 16:00:00,391,35.61,2020-04-24 16:00:00,750,37.76,2020-04-24 16:00:00,390,37.02,2020-04-24 16:00:00,390
2020-04-27,2877.87,2020-04-27 16:00:00,391,33.07,2020-04-27 16:00:00,750,35.26,2020-04-27 16:00:00,390,35.04,2020-04-27 16:00:00,390
2020-04-28,2863.57,2020-04-28 16:00:00,391,34.15,2020-04-28 16:00:00,750,35.64,2020-04-28 16:00:00,390,35.09,2020-04-28 16:00:00,390
2020-04-29,2939.56,2020-04-29 16:00:00,391,31.41,2020-04-29 16:00:00,749,33.49,2020-04-29 16:00:00,390,33.27,2020-04-29 16:00:00,390
2020-04-30,2911.97,2020-04-30 16:00:00,391,34.3,2020-04-30 16:00:00,750,35.17,2020-04-30 16:00:00,390,34.68,2020-04-30 16:00:00,390
2020-05-01,2831.3,2020-05-01 16:00:00,391,36.92,2020-05-01 16:00:00,750,37.78,2020-05-01 16:00:00,390,36.7,2020-05-01 16:00:00,390
2020-05-04,2842.74,2020-05-04 16:00:00,391,35.77,2020-05-04 16:00:00,750,36.98,2020-05-04 16:00:00,390,36.3,2020-05-04 16:00:00,390
2020-05-05,2868.44,2020-05-05 16:00:00,391,33.46,2020-05-05 16:00:00,750,35.47,2020-05-05 16:00:00,390,35.3,2020-05-05 16:00:00,390
2020-05-06,2848.42,2020-05-06 16:00:00,391,33.97,2020-05-06 16:00:00,749,35.57,2020-05-06 16:00:00,390,35.48,2020-05-06 16:00:00,390
2020-05-07,2881.19,2020-05-07 16:00:00,391,31.77,2020-05-07 16:00:00,750,34.27,2020-05-07 16:00:00,390,34.64,2020-05-07 16:00:00,390
2020-05-08,2929.8,2020-05-08 16:00:00,391,28.14,2020-05-08 16:00:00,750,31.81,2020-05-08 16:00:00,390,32.82,2020-05-08 16:00:00,390
2020-05-11,2930.19,2020-05-11 16:00:00,391,27.57,2020-05-11 16:00:00,750,30.39,2020-05-11 16:00:00,390,31.97,2020-05-11 16:00:00,390
2020-05-12,2870.12,2020-05-12 16:00:00,391,32.18,2020-05-12 16:00:00,750,33.51,2020-05-12 16:00:00,390,34.28,2020-05-12 16:00:00,390
2020-05-13,2820.0,2020-05-13 16:00:00,391,35.17,2020-05-13 16:00:00,749,36.46,2020-05-13 16:00:00,390,37.15,2020-05-13 16:00:00,390
2020-05-14,2852.5,2020-05-14 16:00:00,391,32.5,2020-05-14 16:00:00,750,34.95,2020-05-14 16:00:00,390,35.77,2020-05-14 16:00:00,390
2020-05-15,2863.7,2020-05-15 16:00:00,391,31.25,2020-05-15 16:00:00,750,34.1,2020-05-15 16:00:00,390,35.2,2020-05-15 16:00:00,390
2020-05-18,2953.91,2020-05-18 16:00:00,391,29.14,2020-05-18 16:00:00,750,31.73,2020-05-18 16:00:00,390,33.13,2020-05-18 16:00:00,390
2020-05-19,2922.94,2020-05-19 16:00:00,391,30.58,2020-05-19 16:00:00,750,32.78,2020-05-19 16:00:00,390,33.71,2020-05-19 16:00:00,390
2020-05-20,2971.61,2020-05-20 16:00:00,391,27.93,2020-05-20 16:00:00,749,31.08,2020-05-20 16:00:00,390,32.43,2020-05-20 16:00:00,390
2020-05-21,2948.51,2020-05-21 16:00:00,391,29.03,2020-05-21 16:00:00,750,31.98,2020-05-21 16:00:00,390,33.32,2020-05-21 16:00:00,390
2020-05-22,2955.45,2020-05-22 16:00:00,391,28.12,2020-05-22 16:00:00,750,31.56,2020-05-22 16:00:00,390,33.17,2020-05-22 16:00:00,390
2020-05-26,2991.77,2020-05-26 16:00:00,391,28.21,2020-05-26 16:00:00,750,30.98,2020-05-26 16:00:00,390,32.61,2020-05-26 16:00:00,390
2020-05-27,3036.13,2020-05-27 16:00:00,391,27.58,2020-05-27 16:00:00,749,30.29,2020-05-27 16:00:00,390,31.88,2020-05-27 16:00:00,390
2020-05-28,3029.73,2020-05-28 16:00:00,391,28.92,2020-05-28 16:00:00,750,31.46,2020-05-28 16:00:00,390,33.76,2020-05-28 16:00:00,390
2020-05-29,3044.31,2020-05-29 16:00:00,391,27.65,2020-05-29 16:00:00,750,30.62,2020-05-29 16:00:00,390,32.14,2020-05-29 16:00:00,390
2020-06-01,3055.73,2020-06-01 16:00:00,391,28.3,2020-06-01 16:00:00,750,31.01,2020-06-01 16:00:00,390,32.51,2020-06-01 16:00:00,390
2020-06-02,3080.82,2020-06-02 16:00:00,391,26.73,2020-06-02 16:00:00,750,29.91,2020-06-02 16:00:00,390,31.75,2020-06-02 16:00:00,390
2020-06-03,3122.87,2020-06-03 16:00:00,391,25.51,2020-06-03 16:00:00,750,28.87,2020-06-03 16:00:00,390,31.06,2020-06-03 16:00:00,390
2020-06-04,3112.35,2020-06-04 16:00:00,391,25.5,2020-06-04 16:00:00,750,28.67,2020-06-04 16:00:00,390,30.93,2020-06-04 16:00:00,390
2020-06-05,3193.93,2020-06-05 16:00:00,391,24.09,2020-06-05 16:00:00,750,27.14,2020-06-05 16:00:00,390,29.53,2020-06-05 16:00:00,390
2020-06-08,3232.39,2020-06-08 16:00:00,391,25.72,2020-06-08 16:00:00,750,27.98,2020-06-08 16:00:00,390,30.0,2020-06-08 16:00:00,390
2020-06-09,3207.18,2020-06-09 16:00:00,391,27.36,2020-06-09 16:00:00,750,29.54,2020-06-09 16:00:00,390,31.16,2020-06-09 16:00:00,390
2020-06-10,3190.14,2020-06-10 16:00:00,391,27.27,2020-06-10 16:00:00,750,29.5,2020-06-10 16:00:00,390,31.23,2020-06-10 16:00:00,390
2020-06-11,3002.1,2020-06-11 16:00:00,391,40.71,2020-06-11 16:00:00,750,40.29,2020-06-11 16:00:00,390,40.83,2020-06-11 16:00:00,390
2020-06-12,3041.31,2020-06-12 16:00:00,391,35.94,2020-06-12 16:00:00,750,37.82,2020-06-12 16:00:00,390,37.74,2020-06-12 16:00:00,390
2020-06-15,3066.59,2020-06-15 16:00:00,391,34.74,2020-06-15 16:00:00,750,37.62,2020-06-15 16:00:00,390,37.25,2020-06-15 16:00:00,390
2020-06-16,3124.74,2020-06-16 16:00:00,391,33.82,2020-06-16 16:00:00,750,36.17,2020-06-16 16:00:00,390,36.53,2020-06-16 16:00:00,390
2020-06-17,3113.41,2020-06-17 16:00:00,391,33.8,2020-06-17 16:00:00,749,36.1,2020-06-17 16:00:00,390,36.83,2020-06-17 16:00:00,390
2020-06-18,3115.31,2020-06-18 16:00:00,391,32.39,2020-06-18 16:00:00,751,34.99,2020-06-18 16:00:00,390,36.01,2020-06-18 16:00:00,390
2020-06-19,3097.95,2020-06-19 16:00:00,391,33.39,2020-06-19 16:00:00,750,35.81,2020-06-19 16:00:00,390,36.93,2020-06-19 16:00:00,390
2020-06-22,3118.16,2020-06-22 16:00:00,391,31.88,2020-06-22 16:00:00,750,34.02,2020-06-22 16:00:00,390,35.17,2020-06-22 16:00:00,390
2020-06-23,3131.24,2020-06-23 16:00:00,391,31.08,2020-06-23 16:00:00,750,33.05,2020-06-23 16:00:00,390,34.0,2020-06-23 16:00:00,390
2020-06-24,3050.47,2020-06-24 16:00:00,391,33.88,2020-06-24 16:00:00,749,35.2,2020-06-24 16:00:00,390,35.67,2020-06-24 16:00:00,390
2020-06-25,3083.67,2020-06-25 16:00:00,391,32.14,2020-06-25 16:00:00,750,34.1,2020-06-25 16:00:00,390,34.88,2020-06-25 16:00:00,390
2020-06-26,3009.01,2020-06-26 16:00:00,391,34.76,2020-06-26 16:00:00,750,35.91,2020-06-26 16:00:00,390,36.33,2020-06-26 16:00:00,390
2020-06-29,3053.31,2020-06-29 16:00:00,391,32.07,2020-06-29 16:00:00,750,34.09,2020-06-29 16:00:00,390,34.53,2020-06-29 16:00:00,390
2020-06-30,3100.06,2020-06-30 16:00:00,391,30.31,2020-06-30 16:00:00,750,32.81,2020-06-30 16:00:00,390,33.14,2020-06-30 16:00:00,390
2020-07-01,3115.93,2020-07-01 16:00:00,391,28.85,2020-07-01 16:00:00,750,31.81,2020-07-01 16:00:00,390,32.62,2020-07-01 16:00:00,390
2020-07-02,3130.05,2020-07-02 16:00:00,391,27.79,2020-07-02 16:00:00,750,31.1,2020-07-02 16:00:00,390,31.99,2020-07-02 16:00:00,390
2020-07-06,3179.67,2020-07-06 16:00:00,391,27.9,2020-07-06 16:00:00,750,31.0,2020-07-06 16:00:00,390,31.62,2020-07-06 16:00:00,390
2020-07-07,3145.37,2020-07-07 16:00:00,391,29.35,2020-07-07 16:00:00,750,31.99,2020-07-07 16:00:00,390,32.36,2020-07-07 16:00:00,390
2020-07-08,3170.04,2020-07-08 16:00:00,391,28.05,2020-07-08 16:00:00,750,31.31,2020-07-08 16:00:00,390,31.85,2020-07-08 16:00:00,390
2020-07-09,3152.16,2020-07-09 16:00:00,391,29.17,2020-07-09 16:00:00,750,32.02,2020-07-09 16:00:00,390,32.34,2020-07-09 16:00:00,390
2020-07-10,3184.92,2020-07-10 16:00:00,391,27.38,2020-07-10 16:00:00,750,31.13,2020-07-10 16:00:00,390,31.74,2020-07-10 16:00:00,390
2020-07-13,3155.35,2020-07-13 16:00:00,391,32.05,2020-07-13 16:00:00,750,34.52,2020-07-13 16:00:00,390,34.94,2020-07-13 16:00:00,390
2020-07-14,3197.61,2020-07-14 16:00:00,391,29.57,2020-07-14 16:00:00,750,32.23,2020-07-14 16:00:00,390,33.24,2020-07-14 16:00:00,390
2020-07-15,3226.63,2020-07-15 16:00:00,391,27.85,2020-07-15 16:00:00,749,31.6,2020-07-15 16:00:00,390,32.93,2020-07-15 16:00:00,390
2020-07-16,3215.59,2020-07-16 16:00:00,391,27.55,2020-07-16 16:00:00,750,31.33,2020-07-16 16:00:00,390,32.29,2020-07-16 16:00:00,390
2020-07-17,3224.75,2020-07-17 16:00:00,391,25.57,2020-07-17 16:00:00,750,30.3,2020-07-17 16:00:00,390,31.86,2020-07-17 16:00:00,390
2020-07-20,3251.84,2020-07-20 16:00:00,391,24.48,2020-07-20 16:00:00,750,29.12,2020-07-20 16:00:00,390,30.57,2020-07-20 16:00:00,390
2020-07-21,3257.31,2020-07-21 16:00:00,391,25.04,2020-07-21 16:00:00,750,29.35,2020-07-21 16:00:00,390,30.88,2020-07-21 16:00:00,390
2020-07-22,3276.08,2020-07-22 16:00:00,391,24.18,2020-07-22 16:00:00,749,29.12,2020-07-22 16:00:00,390,30.62,2020-07-22 16:00:00,390
2020-07-23,3235.65,2020-07-23 16:00:00,391,26.03,2020-07-23 16:00:00,750,30.17,2020-07-23 16:00:00,390,31.35,2020-07-23 16:00:00,390
2020-07-24,3215.62,2020-07-24 16:00:00,391,25.74,2020-07-24 16:00:00,750,30.56,2020-07-24 16:00:00,390,31.76,2020-07-24 16:00:00,390
2020-07-27,3239.51,2020-07-27 16:00:00,391,24.79,2020-07-27 16:00:00,750,30.02,2020-07-27 16:00:00,390,31.49,2020-07-27 16:00:00,390
2020-07-28,3218.54,2020-07-28 16:00:00,391,25.5,2020-07-28 16:00:00,750,30.15,2020-07-28 16:00:00,390,31.59,2020-07-28 16:00:00,390
2020-07-29,3258.61,2020-07-29 16:00:00,391,24.13,2020-07-29 16:00:00,749,29.41,2020-07-29 16:00:00,390,31.15,2020-07-29 16:00:00,390
2020-07-30,3246.41,2020-07-30 16:00:00,391,25.28,2020-07-30 16:00:00,750,30.09,2020-07-30 16:00:00,390,31.77,2020-07-30 16:00:00,390
2020-07-31,3271.26,2020-07-31 16:00:00,391,23.78,2020-07-31 16:00:00,750,29.34,2020-07-31 16:00:00,390,31.26,2020-07-31 16:00:00,390
